"Theme","Topic","Author","Posted","Link","Views_20240101_005328","Replies_20240101_005328","Views_20240101_020727","Replies_20240101_020727","Views_20240101_023941","Replies_20240101_023941","Views_20240101_031905","Replies_20240101_031905","Views_20240101_042121","Replies_20240101_042121","Views_20240101_051915","Replies_20240101_051915","Views_20240101_062236","Replies_20240101_062236","Views_20240101_071850","Replies_20240101_071850","Views_20240101_082129","Replies_20240101_082129","Views_20240101_091904","Replies_20240101_091904","Views_20240101_101831","Replies_20240101_101831","Views_20240101_111746","Replies_20240101_111746","Views_20240101_122418","Replies_20240101_122418","Views_20240101_132034","Replies_20240101_132034","Views_20240101_141717","Replies_20240101_141717","Views_20240101_151811","Replies_20240101_151811","Views_20240101_162035","Replies_20240101_162035","Views_20240101_171648","Replies_20240101_171648","Views_20240101_182116","Replies_20240101_182116","Views_20240101_191644","Replies_20240101_191644","Views_20240101_201747","Replies_20240101_201747","Views_20240101_211749","Replies_20240101_211749","Views_20240101_221815","Replies_20240101_221815","Views_20240101_231830","Replies_20240101_231830","Views_20240102_004850","Replies_20240102_004850","Views_20240102_015945","Replies_20240102_015945","Views_20240102_023149","Replies_20240102_023149","Views_20240102_031834","Replies_20240102_031834","Views_20240102_042046","Replies_20240102_042046","Views_20240102_051744","Replies_20240102_051744","Views_20240102_062033","Replies_20240102_062033","Views_20240102_071817","Replies_20240102_071817","Views_20240102_082122","Replies_20240102_082122","Views_20240102_091904","Replies_20240102_091904","Views_20240102_101946","Replies_20240102_101946","Views_20240102_111744","Replies_20240102_111744","Views_20240102_122516","Replies_20240102_122516","Views_20240102_131929","Replies_20240102_131929","Views_20240102_141858","Replies_20240102_141858","Views_20240102_151847","Replies_20240102_151847","Views_20240102_162006","Replies_20240102_162006","Views_20240102_171724","Replies_20240102_171724","Views_20240102_182137","Replies_20240102_182137","Views_20240102_191610","Replies_20240102_191610","Views_20240102_201804","Replies_20240102_201804","Views_20240102_211742","Replies_20240102_211742","Views_20240102_221716","Replies_20240102_221716","Views_20240102_231836","Replies_20240102_231836","Views_20240103_004922","Replies_20240103_004922","Views_20240103_015805","Replies_20240103_015805","Views_20240103_023118","Replies_20240103_023118","Views_20240103_031928","Replies_20240103_031928","Views_20240103_041944","Replies_20240103_041944","Views_20240103_051743","Replies_20240103_051743","Views_20240103_062144","Replies_20240103_062144","Views_20240103_071826","Replies_20240103_071826","Views_20240103_082122","Replies_20240103_082122","Views_20240103_091858","Replies_20240103_091858","Views_20240103_101853","Replies_20240103_101853","Views_20240103_111648","Replies_20240103_111648","Views_20240103_122448","Replies_20240103_122448","Views_20240103_132049","Replies_20240103_132049","Views_20240103_141816","Replies_20240103_141816","Views_20240103_151905","Replies_20240103_151905","Views_20240103_162133","Replies_20240103_162133","Views_20240103_171835","Replies_20240103_171835","Views_20240103_182124","Replies_20240103_182124","Views_20240103_191728","Replies_20240103_191728","Views_20240103_201942","Replies_20240103_201942","Views_20240103_211829","Replies_20240103_211829","Views_20240103_221841","Replies_20240103_221841","Views_20240103_231854","Replies_20240103_231854","Views_20240104_004839","Replies_20240104_004839","Views_20240104_015854","Replies_20240104_015854","Views_20240104_023152","Replies_20240104_023152","Views_20240104_031849","Replies_20240104_031849","Views_20240104_042108","Replies_20240104_042108","Views_20240104_051900","Replies_20240104_051900","Views_20240104_062137","Replies_20240104_062137","Views_20240104_071831","Replies_20240104_071831","Views_20240104_082118","Replies_20240104_082118","Views_20240104_091752","Replies_20240104_091752","Views_20240104_101844","Replies_20240104_101844"
"Adolescent nutrition","adolescent malnutrition","Anonymous 23844","2018-06-21","https://www.en-net.org/question/3362.aspx",7165,1,7165,1,7165,1,7165,1,7165,1,7165,1,7165,1,7167,1,7167,1,7167,1,7167,1,7167,1,7167,1,7167,1,7167,1,7167,1,7168,1,7168,1,7168,1,7168,1,7168,1,7168,1,7168,1,7168,1,7168,1,7168,1,7168,1,7168,1,7168,1,7168,1,7168,1,7168,1,7168,1,7168,1,7168,1,7168,1,7168,1,7168,1,7168,1,7168,1,7168,1,7168,1,7168,1,7168,1,7168,1,7168,1,7168,1,7168,1,7168,1,7168,1,7168,1,7168,1,7168,1,7168,1,7168,1,7169,1,7169,1,7169,1,7169,1,7169,1,7169,1,7169,1,7169,1,7169,1,7169,1,7169,1,7169,1,7169,1,7169,1,7169,1,7169,1,7169,1,7169,1,7169,1,7169,1,7169,1,7169,1,7169,1,7169,1,7169,1,7169,1,7169,1,7169,1
"Adolescent nutrition","adolescent malnutrition","Anonymous 23844","2018-06-21","https://www.en-net.org/question/3363.aspx",7195,1,7195,1,7195,1,7195,1,7195,1,7195,1,7195,1,7196,1,7196,1,7196,1,7196,1,7196,1,7196,1,7196,1,7196,1,7196,1,7196,1,7196,1,7196,1,7196,1,7196,1,7196,1,7196,1,7196,1,7196,1,7196,1,7196,1,7196,1,7196,1,7197,1,7197,1,7197,1,7197,1,7197,1,7197,1,7197,1,7197,1,7197,1,7197,1,7197,1,7197,1,7197,1,7197,1,7197,1,7197,1,7197,1,7197,1,7197,1,7198,1,7198,1,7198,1,7198,1,7198,1,7198,1,7198,1,7198,1,7198,1,7198,1,7198,1,7198,1,7198,1,7198,1,7198,1,7199,1,7199,1,7199,1,7199,1,7199,1,7199,1,7199,1,7199,1,7199,1,7199,1,7199,1,7199,1,7199,1,7199,1,7200,1,7200,1,7200,1,7200,1,7200,1,7200,1
"Adolescent nutrition","Adolescent nutrition indicators: which ones should be included in surveys?","Natasha Lelijveld","2022-06-07","https://www.en-net.org/question/4584.aspx",1246,0,1247,0,1247,0,1247,0,1247,0,1247,0,1247,0,1247,0,1247,0,1247,0,1247,0,1247,0,1247,0,1247,0,1247,0,1247,0,1248,0,1248,0,1249,0,1250,0,1250,0,1250,0,1250,0,1250,0,1250,0,1250,0,1250,0,1250,0,1250,0,1250,0,1250,0,1250,0,1250,0,1250,0,1250,0,1250,0,1250,0,1250,0,1250,0,1250,0,1250,0,1250,0,1250,0,1250,0,1250,0,1250,0,1250,0,1250,0,1250,0,1250,0,1250,0,1250,0,1251,0,1251,0,1252,0,1252,0,1252,0,1252,0,1252,0,1252,0,1253,0,1253,0,1254,0,1254,0,1254,0,1254,0,1254,0,1254,0,1254,0,1254,0,1254,0,1254,0,1254,0,1254,0,1254,0,1254,0,1254,0,1254,0,1254,0,1254,0,1254,0,1254,0,1254,0
"Adolescent nutrition","Adolescent Nutrition Needs during Menstruation Period","Sandra Phiri","2022-11-18","https://www.en-net.org/question/4718.aspx",1008,1,1008,1,1008,1,1008,1,1008,1,1010,1,1010,1,1010,1,1010,1,1010,1,1010,1,1010,1,1010,1,1010,1,1010,1,1010,1,1010,1,1010,1,1010,1,1010,1,1010,1,1010,1,1010,1,1010,1,1010,1,1010,1,1010,1,1010,1,1010,1,1010,1,1010,1,1010,1,1010,1,1010,1,1010,1,1010,1,1010,1,1010,1,1010,1,1010,1,1010,1,1010,1,1010,1,1010,1,1010,1,1010,1,1010,1,1010,1,1010,1,1010,1,1010,1,1010,1,1010,1,1011,1,1011,1,1011,1,1011,1,1011,1,1011,1,1011,1,1011,1,1011,1,1011,1,1011,1,1011,1,1011,1,1012,1,1012,1,1012,1,1012,1,1012,1,1012,1,1012,1,1012,1,1012,1,1012,1,1013,1,1013,1,1013,1,1013,1,1013,1,1013,1,1013,1
"Adolescent nutrition","adolescent school age nutrition education","Anonymous 23844","2018-07-04","https://www.en-net.org/question/3373.aspx",6696,1,6696,1,6696,1,6696,1,6696,1,6697,1,6697,1,6699,1,6699,1,6699,1,6701,1,6701,1,6701,1,6701,1,6701,1,6701,1,6701,1,6701,1,6701,1,6701,1,6701,1,6701,1,6701,1,6701,1,6701,1,6701,1,6701,1,6701,1,6701,1,6702,1,6702,1,6702,1,6703,1,6704,1,6704,1,6704,1,6704,1,6704,1,6704,1,6704,1,6704,1,6704,1,6704,1,6704,1,6704,1,6704,1,6704,1,6705,1,6705,1,6705,1,6705,1,6705,1,6705,1,6705,1,6705,1,6705,1,6705,1,6705,1,6705,1,6705,1,6705,1,6705,1,6705,1,6705,1,6705,1,6705,1,6705,1,6705,1,6705,1,6705,1,6705,1,6705,1,6705,1,6705,1,6705,1,6707,1,6708,1,6708,1,6708,1,6708,1,6708,1,6708,1,6709,1
"Adolescent nutrition","Adolescent school age nutrition education","Tamsin","2018-08-01","https://www.en-net.org/question/3403.aspx",6715,3,6715,3,6715,3,6715,3,6715,3,6715,3,6715,3,6716,3,6716,3,6716,3,6716,3,6716,3,6716,3,6716,3,6716,3,6716,3,6716,3,6716,3,6716,3,6716,3,6716,3,6716,3,6716,3,6716,3,6716,3,6717,3,6717,3,6717,3,6717,3,6717,3,6717,3,6717,3,6717,3,6717,3,6717,3,6717,3,6717,3,6717,3,6717,3,6717,3,6717,3,6717,3,6717,3,6717,3,6717,3,6717,3,6717,3,6717,3,6717,3,6717,3,6717,3,6717,3,6717,3,6717,3,6717,3,6717,3,6717,3,6717,3,6717,3,6717,3,6717,3,6717,3,6717,3,6717,3,6717,3,6717,3,6717,3,6717,3,6717,3,6717,3,6717,3,6717,3,6717,3,6717,3,6717,3,6717,3,6717,3,6717,3,6717,3,6717,3,6717,3,6717,3,6717,3
"Adolescent nutrition","Age group of adolescents","Anonymous 35931","2020-02-15","https://www.en-net.org/question/3853.aspx",5636,1,5636,1,5636,1,5636,1,5638,1,5638,1,5638,1,5638,1,5638,1,5638,1,5638,1,5638,1,5638,1,5638,1,5638,1,5638,1,5638,1,5638,1,5638,1,5638,1,5638,1,5638,1,5638,1,5638,1,5639,1,5640,1,5640,1,5640,1,5640,1,5640,1,5640,1,5640,1,5640,1,5640,1,5641,1,5641,1,5641,1,5641,1,5641,1,5641,1,5641,1,5641,1,5641,1,5641,1,5641,1,5641,1,5641,1,5641,1,5641,1,5641,1,5641,1,5641,1,5641,1,5641,1,5641,1,5642,1,5642,1,5642,1,5642,1,5642,1,5642,1,5642,1,5642,1,5642,1,5642,1,5642,1,5642,1,5642,1,5643,1,5643,1,5643,1,5643,1,5643,1,5643,1,5643,1,5643,1,5643,1,5643,1,5643,1,5643,1,5643,1,5643,1,5643,1
"Adolescent nutrition","anthropometry for adolescents?","Emily Mates","2018-06-29","https://www.en-net.org/question/3371.aspx",6991,2,6991,2,6991,2,6991,2,6991,2,6991,2,6991,2,6991,2,6991,2,6991,2,6991,2,6991,2,6991,2,6991,2,6991,2,6991,2,6991,2,6993,2,6993,2,6993,2,6993,2,6994,2,6994,2,6994,2,6994,2,6994,2,6994,2,6994,2,6994,2,6994,2,6994,2,6994,2,6994,2,6994,2,6994,2,6994,2,6994,2,6994,2,6994,2,6994,2,6994,2,6994,2,6994,2,6994,2,6994,2,6994,2,6994,2,6994,2,6994,2,6994,2,6994,2,6994,2,6995,2,6995,2,6996,2,6996,2,6997,2,6997,2,6997,2,6997,2,6997,2,6997,2,6997,2,6997,2,6997,2,6997,2,6998,2,6998,2,6998,2,6999,2,6999,2,6999,2,6999,2,6999,2,6999,2,6999,2,6999,2,6999,2,6999,2,6999,2,7000,2,7000,2,7000,2
"Adolescent nutrition","Assessing nutrition knowledge in adolescents","Ursula Truebswasser","2018-07-25","https://www.en-net.org/question/3391.aspx",7015,3,7015,3,7015,3,7015,3,7015,3,7015,3,7017,3,7017,3,7017,3,7017,3,7017,3,7017,3,7017,3,7017,3,7017,3,7017,3,7017,3,7017,3,7017,3,7017,3,7017,3,7017,3,7017,3,7017,3,7017,3,7017,3,7017,3,7017,3,7017,3,7017,3,7017,3,7017,3,7017,3,7018,3,7018,3,7018,3,7018,3,7018,3,7018,3,7018,3,7018,3,7018,3,7018,3,7018,3,7018,3,7018,3,7018,3,7018,3,7018,3,7018,3,7018,3,7018,3,7018,3,7018,3,7018,3,7018,3,7018,3,7018,3,7018,3,7018,3,7018,3,7018,3,7018,3,7018,3,7018,3,7018,3,7018,3,7018,3,7018,3,7018,3,7018,3,7018,3,7018,3,7018,3,7018,3,7018,3,7018,3,7018,3,7018,3,7018,3,7018,3,7018,3,7018,3
"Adolescent nutrition","Cut off BMI for adolescents up to 19 years old","Anonymous 35931","2021-08-22","https://www.en-net.org/question/4383.aspx",4377,1,4377,1,4377,1,4377,1,4379,1,4379,1,4379,1,4379,1,4379,1,4379,1,4379,1,4379,1,4379,1,4379,1,4379,1,4379,1,4379,1,4379,1,4379,1,4379,1,4379,1,4379,1,4379,1,4379,1,4379,1,4379,1,4379,1,4379,1,4379,1,4379,1,4379,1,4379,1,4379,1,4379,1,4379,1,4379,1,4379,1,4379,1,4379,1,4379,1,4379,1,4379,1,4379,1,4379,1,4379,1,4379,1,4379,1,4379,1,4379,1,4379,1,4379,1,4379,1,4379,1,4379,1,4379,1,4379,1,4380,1,4381,1,4381,1,4381,1,4381,1,4381,1,4382,1,4382,1,4382,1,4382,1,4382,1,4382,1,4382,1,4382,1,4382,1,4382,1,4382,1,4382,1,4382,1,4382,1,4383,1,4383,1,4383,1,4383,1,4383,1,4383,1,4383,1
